"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
3960.53564565616,2.33951548330184,0.0897355601115094,26.0712194852816,7.7324984166358e-150,1.87944954866049e-147,"ENSG00000183010.17"
1075.27809540323,-3.21279750678147,0.123669863892298,-25.9788230185121,8.59350623678151e-149,2.07767337296154e-146,"ENSG00000167779.9"
508.719073051379,2.82662500855726,0.108974962360528,25.9382976357982,2.4644259148868e-148,5.92694432530276e-146,"ENSG00000100162.15"
1104.07023752384,-2.97845738058462,0.114953245226679,-25.9101635165786,5.11611989087899e-148,1.22398480844877e-145,"ENSG00000116678.20"
2667.90289531907,-3.27966462581241,0.126579575964633,-25.9099037172376,5.15072625397321e-148,1.22584602174639e-145,"ENSG00000165124.18"
905.030615989264,-3.78117128643135,0.145971558267784,-25.9034796319351,6.08490892243498e-148,1.44067312544387e-145,"ENSG00000152270.9"
687.8656324362,3.28560032881655,0.1270838677543,25.8537955043109,2.20537683923732e-147,5.19457189015203e-145,"ENSG00000024526.17"
941.171055095871,3.46013826637572,0.13396848155676,25.8280024239113,4.29911833440847e-147,1.00742672969638e-144,"ENSG00000160161.9"
495.812397297328,5.39733537058152,0.209091258682717,25.8132999178681,6.28776672757496e-147,1.46591581947213e-144,"ENSG00000124493.14"
42.8422066489909,5.7693796642951,0.223685453664261,25.7923775095121,1.07970389356197e-146,2.50441976732559e-144,"ENSG00000232679.2"
1065.96939000567,2.74233545464972,0.10639666303332,25.7746378172678,1.70704583072224e-146,3.93956864822489e-144,"ENSG00000135476.12"
975.786119608425,-2.13890483859528,0.0831289281179969,-25.7299701441984,5.40210724177513e-146,1.24044869554228e-143,"ENSG00000169744.13"
30.2232924403547,-2.71674367389963,0.105784359252938,-25.6819031951944,1.86204290717795e-145,4.25430253217482e-143,"ENSG00000189134.4"
1223.27844668094,2.90916160044179,0.113398640763412,25.6542898650017,3.78682671556674e-145,8.60890779939414e-143,"ENSG00000145386.11"
2175.15686414284,-1.20966355817582,0.0471540666673547,-25.6534302059101,3.87139680343513e-145,8.75759786796872e-143,"ENSG00000011523.14"
5635.22855846888,1.92891574527872,0.0752601918704088,25.6299605055504,7.07332602281671e-145,1.59219523454487e-142,"ENSG00000169241.19"
4466.04950765243,-2.66391717398052,0.104006567698054,-25.612970728101,1.09385682107081e-144,2.45018565876621e-142,"ENSG00000162733.19"
433.932207476326,3.28145816013049,0.12812608403754,25.6111640715489,1.14574187631744e-144,2.55388658723538e-142,"ENSG00000115163.15"
